"csize","cdense","usize","udense","si","phys","age","ba","dbh","height","volume","mortal","dense","x","y","infected.mndnr","infected.USU"
1,8,0,0,30,4,12,2,0,3,21,0,2,-34117.9333937761,19811.5203600246,0,NA
4,2,0,0,39,4,88,45,8,55,40,1,3,-46679.7628987637,19570.2879916271,0,NA
1,5,0,0,37,4,0,0,0,0,0,0,2,-33382.6691285087,19808.74545787,0,NA
1,2,0,0,35,4,6,1,0,1,5,0,2,-32588.3605217467,19755.4602316357,0,NA
2,5,0,0,26,4,57,156,2,28,24,0,3,-37984.8138278815,19697.1632991154,0,NA
4,2,3,1,36,4,61,117,6,42,97,0,3,-38220.3278519936,19603.5040340926,0,NA
3,2,0,0,28,4,45,25,3,27,3,0,2,-34466.9756867955,19733.2034587916,0,NA
4,1,1,2,33,4,77,47,7,43,23,0,2,-35035.247925838,19454.1890117405,0,NA
4,2,0,0,32,4,99,40,8,47,62,2,3,-37454.4579411518,19785.0250869151,0,NA
1,1,0,0,33,4,8,0,0,1,4,0,2,-32034.6092169202,19683.730148769,0,NA
2,3,0,0,31,5,36,26,2,26,8,0,3,-35513.0070694911,19626.2238335162,0,NA
4,3,1,2,33,4,64,88,7,39,68,0,2,-31789.4494410533,19747.5578767993,0,NA
5,1,1,2,43,4,78,55,9,57,25,0,3,-40762.1777181867,19670.6154968794,0,NA
3,3,0,0,31,5,42,24,3,27,9,0,3,-36126.3256783655,19395.5313241892,0,NA
4,2,2,3,35,5,70,38,6,45,62,0,3,-36346.8331293959,19621.5350028668,1,NA
5,4,1,2,37,4,165,86,9,56,146,1,3,-30940.1044905748,19711.3882709397,0,NA
4,2,3,2,42,5,50,40,6,42,52,0,3,-36811.1046529422,19689.1459267708,0,NA
4,5,1,1,33,4,109,131,6,40,250,0,2,-30614.4844081154,19769.8283164622,0,NA
1,7,0,0,68,3,0,0,0,0,35,0,1,-22860.9932412682,19738.2794469893,0,NA
0,0,0,0,0,4,0,0,0,0,0,0,2,-34944.9460174534,19562.6127915448,0,NA
4,3,0,0,45,4,57,96,6,0,93,0,0,-14507.0473197403,19249.4371332992,0,NA
3,3,0,0,33,4,38,27,3,30,15,0,3,-31200.2053377899,19578.4205019344,0,NA
1,9,0,0,39,5,10,0,0,4,52,0,3,-36520.161389223,19586.7446241491,0,NA
4,1,1,1,30,4,86,40,6,41,30,0,3,-43644.7437906397,19623.5773620429,0,NA
3,1,0,0,38,5,30,20,3,25,8,0,3,-33082.6601253753,19607.642170554,0,NA
4,3,2,4,36,4,59,13,6,44,135,0,2,-29345.0199090787,19623.2366898451,0,NA
2,2,0,0,56,5,21,0,2,14,5,0,3,-23910.431488504,19595.3935691686,0,NA
2,5,0,0,22,5,50,102,2,15,24,0,1,11738.4864909367,19284.6782753672,0,NA
2,2,0,0,56,5,21,21,2,14,5,0,3,-24206.9846124583,19612.4341364922,0,NA
2,5,0,0,80,3,16,76,2,36,22,0,2,-27793.2239983242,19516.1250321139,0,NA
4,3,1,2,51,3,75,65,7,51,92,0,1,-28501.2873482727,19688.1773812696,0,NA
4,1,1,0,30,5,90,40,8,47,50,0,3,-46462.9456453595,19538.0016587377,0,NA
4,1,3,2,46,4,49,46,6,46,50,0,3,-32659.7692674542,19569.2587771807,0,NA
5,4,1,4,28,4,128,133,10,0,183,0,2,-16829.1309547602,19668.0470756637,0,NA
4,2,2,1,35,4,75,102,6,45,112,0,2,-3971.38017025375,19358.1604371807,0,NA
4,1,2,7,21,5,137,110,6,36,65,1,2,-713.930748060346,19520.0184166599,0,NA
3,4,0,0,20,5,130,60,4,35,13,0,2,10639.6415272781,19656.7212966103,0,NA
1,4,0,0,17,5,31,37,0,10,20,0,0,-995.910329932987,19278.2902736142,0,NA
1,9,0,0,34,4,5,0,0,1,83,0,2,-2140.81864484749,19455.5113738002,0,NA
3,4,0,0,24,4,91,103,3,0,0,0,0,-11618.2150698047,19492.139675295,0,NA
3,2,0,0,20,5,85,70,3,27,5,1,2,10261.1261634636,19507.0128490515,1,NA
4,2,1,4,38,4,77,77,5,45,38,0,2,-29102.5085820112,19492.0796986017,0,NA
4,3,2,1,40,4,72,102,6,0,145,0,2,-16137.407507329,19427.1349420901,0,NA
4,4,1,2,44,5,77,122,6,51,198,1,1,-4266.78256965091,19585.3904624525,0,NA
4,1,2,3,30,5,88,93,5,41,62,0,1,-4717.89795511053,19300.2422236707,0,NA
4,2,1,3,39,5,75,95,6,48,110,1,1,-4216.24369097367,19514.5194619717,0,NA
2,2,0,0,25,4,28,44,2,13,4,0,3,-45384.1553316662,19462.7336610649,0,NA
3,3,0,0,26,4,66,70,3,0,0,0,2,-8731.07031485677,19365.4086524649,0,NA
5,2,2,2,41,4,60,83,10,0,67,0,3,-3074.63291209243,19422.4393618871,0,NA
4,2,1,2,36,4,85,67,6,44,40,0,2,-29570.1172477314,19454.9098120145,0,NA
4,2,1,1,29,5,99,102,6,0,45,0,0,-15148.1863327104,19209.2558727404,0,NA
4,1,1,1,30,4,86,40,6,41,30,0,3,-43634.4830151207,19466.5832967004,0,NA
3,1,0,0,16,5,73,5,3,18,5,0,2,-6846.05434220808,19412.8696257323,0,NA
4,2,1,1,35,4,91,50,7,45,66,0,3,-43119.7998591511,19489.6960377488,0,NA
5,4,1,5,38,4,90,73,9,51,148,0,2,-28811.4013747372,19443.3462166321,0,NA
2,5,0,0,22,5,50,102,2,15,24,0,1,12242.0354649393,19061.372930022,0,NA
4,1,2,1,47,4,51,126,5,47,70,0,0,-28501.3319004948,19404.0070373882,0,NA
2,1,0,0,29,4,32,15,2,20,3,0,3,-23026.5603625577,18824.9820942665,1,NA
2,6,0,0,18,5,53,26,2,18,27,1,2,-24128.0543146693,19324.2304904116,0,NA
4,5,1,2,41,4,101,108,7,55,216,1,2,-53501.8994049124,19182.4627306145,0,NA
4,2,1,3,32,4,113,104,8,0,44,0,0,16709.8918660491,18951.9145536963,0,NA
1,4,0,0,40,4,0,0,0,0,20,0,0,13504.4795108142,19257.6660819845,0,NA
3,3,0,0,21,5,112,64,4,31,16,0,1,-4736.44908678962,19090.6314722849,0,NA
4,8,2,1,39,5,79,170,7,49,355,1,2,-16325.0885279434,19274.6895808578,0,NA
1,5,0,0,39,4,5,0,0,1,23,0,0,-52510.8648026547,19156.8453695904,0,NA
1,9,0,0,39,5,6,0,0,3,44,0,2,-52646.6850605069,19242.2556802686,0,NA
2,6,0,0,18,5,53,26,2,18,27,1,2,-23684.1021131317,19141.6368028224,0,NA
2,2,0,0,38,4,51,105,2,0,0,0,0,-9972.87195941119,19013.6241814476,0,NA
1,2,0,0,35,4,15,20,0,6,4,0,2,-50523.4441256165,19072.2069237819,0,NA
1,9,0,0,43,4,23,20,0,0,0,0,2,-2490.47288085858,19074.3601073418,0,NA
1,2,0,0,32,5,15,43,0,3,7,0,3,-4908.26476533111,19224.9223480355,0,NA
2,9,0,0,30,4,35,33,2,15,40,0,2,-53252.0985009368,19166.4904552419,0,NA
4,1,1,3,32,4,113,104,8,0,44,0,0,16988.8746302239,19021.0932577783,0,NA
3,2,0,0,22,5,58,40,3,24,11,0,2,-7670.41089987755,18974.3824809706,0,NA
1,5,0,0,36,4,2,0,0,0,25,0,1,-2267.29809477081,18771.6954008415,0,NA
1,5,0,0,45,5,0,0,0,0,230,0,1,11.6184859527857,19172.1911382331,0,NA
1,5,0,0,46,5,0,0,0,0,230,0,1,76.585645182,19136.752490703,0,NA
1,7,0,0,35,4,0,0,0,0,34,0,0,-2028.82458317251,19147.0437242202,0,NA
2,3,0,0,24,5,42,103,2,20,16,0,3,-24965.0274173138,19071.0869067218,0,NA
1,5,0,0,45,5,0,0,0,0,230,0,1,-602.196344779804,18960.8794507878,0,NA
4,2,1,2,35,5,130,64,7,53,66,1,2,-4270.50434266607,19062.12618089,0,NA
1,6,0,0,45,4,5,0,0,2,20,0,2,-2635.83699633437,18895.9442543676,0,NA
4,1,1,4,32,5,47,62,5,31,58,0,2,-24203.0041468631,18910.4985273732,0,NA
3,1,0,0,19,5,65,76,4,22,6,0,2,10306.4730799934,19055.3603009935,0,NA
5,3,1,2,24,4,132,67,12,35,42,0,2,-45397.7600915118,19197.6934668859,0,NA
5,4,3,1,76,3,55,119,11,78,144,1,1,8257.38551032241,19105.9713872215,0,NA
1,5,0,0,21,5,23,33,0,10,23,0,3,-24966.8385267734,19035.8025859306,0,NA
3,2,0,0,20,5,74,50,3,19,9,0,0,-6096.23499470146,18893.3218853129,0,NA
1,2,0,0,28,4,15,40,0,0,0,0,3,17109.8992626648,19109.8544175001,0,NA
4,1,1,4,54,4,50,60,6,54,17,0,2,-19882.9462488311,18990.6706987079,0,NA
3,4,0,0,19,4,81,40,4,25,19,1,3,10576.3919232164,19023.7262617974,1,NA
2,1,0,0,25,4,21,37,2,8,4,0,2,-45152.5682760386,19058.7456514053,0,NA
1,4,0,0,30,5,10,80,0,4,14,0,1,-5325.87262036471,18912.8618372865,0,NA
4,1,1,2,32,4,61,23,6,0,27,0,0,-10309.0868919992,18888.0883376179,0,NA
4,4,1,2,41,4,41,128,7,0,67,0,2,16103.5274746206,18639.8196012406,0,NA
1,5,0,0,50,4,1,0,0,0,25,0,2,9096.26412388805,18968.4329870427,0,NA
1,1,0,0,34,4,8,12,0,1,3,0,3,-41470.0288386813,18891.449349219,0,NA
5,6,1,2,32,4,150,157,10,50,270,0,2,-48498.2609266944,19015.0136007722,0,NA
4,4,3,2,41,4,73,160,6,50,170,0,0,-41274.302468856,18998.0327038001,0,NA
1,7,0,0,30,5,6,0,0,3,30,0,2,-53471.921614057,19023.0668315198,0,NA
1,7,0,0,39,5,6,0,0,3,34,0,2,-52674.6286097004,19024.8532519918,0,NA
1,3,0,0,30,5,5,0,0,1,11,0,3,15369.8829670142,18780.6731620049,0,NA
4,2,3,3,29,4,90,93,5,40,63,0,3,-52477.5082903676,18895.9639995899,0,NA
1,2,0,0,51,5,25,20,0,18,8,0,3,-24404.0837091784,18990.0453492887,0,NA
3,7,0,0,20,4,93,150,4,30,34,0,3,-53527.8147900795,18821.633742867,0,NA
5,3,1,3,34,4,88,120,10,0,55,0,3,18324.8345309283,18851.4198993314,0,NA
1,1,0,0,36,4,1,0,0,0,6,0,1,11194.9414014357,18684.9398518046,0,NA
1,9,0,0,31,4,13,0,0,4,57,0,2,-51910.4168416263,18849.2719932245,0,NA
4,5,1,9,25,4,150,130,8,0,192,0,0,23058.0993812353,18597.7904827641,0,NA
2,6,0,0,17,4,80,55,2,20,28,0,3,-54835.9232639801,18996.9208495831,0,NA
2,6,0,0,17,4,80,55,2,20,28,0,3,-54095.2039277198,18925.0176988514,0,NA
1,8,0,0,12,5,52,67,0,12,40,0,2,-2163.68520746398,18837.4969474049,0,NA
4,5,1,2,32,4,173,160,6,49,261,0,0,-1612.82471906091,18761.7225454375,0,NA
3,3,0,0,17,4,109,40,4,27,17,0,2,-52509.5986291014,18727.8280058354,0,NA
1,1,0,0,35,4,1,0,0,0,6,0,1,9731.47203904751,18642.6887335349,0,NA
2,5,0,0,32,5,15,31,2,6,9,0,1,-4947.64465734607,18775.6830011271,0,NA
2,7,0,0,10,4,70,40,2,15,37,0,2,-55118.2349545751,18816.7470912328,0,NA
2,7,0,0,10,4,70,40,2,15,37,0,2,-54251.4847184757,18783.4244700018,0,NA
2,7,0,0,32,5,15,220,2,14,0,0,2,-16014.3465914857,18918.1695022769,0,NA
4,2,0,0,42,4,55,73,6,44,66,0,2,8204.67780610081,18857.5785158128,0,NA
4,1,1,4,32,5,47,62,5,31,58,0,2,-23983.0652676253,18645.3750238447,0,NA
4,1,1,2,26,4,99,123,6,0,42,0,2,16913.541918995,18845.1093006022,0,NA
4,1,3,5,31,4,60,138,5,36,56,0,3,-40964.6913714707,18762.7981934762,0,NA
4,3,1,7,24,4,140,123,7,0,123,0,0,22502.2437620697,18741.232536043,0,NA
1,3,0,0,37,4,11,25,0,4,8,0,2,-39949.3312190582,18807.5652457597,0,NA
1,9,0,0,31,4,5,0,0,2,33,0,2,-51979.0269299102,18724.7417739434,0,NA
4,2,2,1,31,4,123,88,8,49,78,0,1,8323.24482147594,18790.4384690812,0,NA
4,1,1,2,37,4,104,40,7,0,34,0,3,-5303.34644449066,18715.3417604789,0,NA
1,2,0,0,32,4,10,47,0,10,7,0,2,8087.91552201158,18615.7213836517,0,NA
2,7,0,0,32,5,15,0,2,14,0,0,2,-16164.6943770361,18798.7192769134,0,NA
4,2,3,1,29,4,114,97,7,0,98,0,3,-15694.0849791414,18730.3270000201,0,NA
1,4,0,0,29,4,1,0,0,0,9,0,2,-15374.0774544845,18743.3672615783,0,NA
2,9,0,0,24,5,40,27,2,10,41,0,2,-4565.27975963207,18772.5395406643,0,NA
4,4,1,1,49,4,65,93,7,0,130,0,2,-14108.1183850066,18656.6512354566,0,NA
4,2,1,5,39,5,140,72,8,60,47,0,2,-2714.96363106166,18670.2838697247,0,NA
0,0,0,0,0,4,94,0,0,0,0,0,2,-13415.9166186721,18766.4313303055,0,NA
4,3,1,3,36,4,96,123,7,52,76,0,2,-12886.1628659834,17995.5987314917,0,NA
1,9,0,0,45,4,5,0,0,2,57,0,1,8563.87942682748,18593.5811828347,0,NA
3,3,0,0,38,4,78,120,3,0,0,0,2,-11058.9447426942,18488.8182836147,0,NA
4,2,2,1,55,3,65,50,8,55,42,0,2,7709.29321232869,18649.7460580235,0,NA
4,2,2,5,31,4,56,152,5,35,75,0,3,-41621.9611752878,18698.3718723999,1,NA
3,4,0,0,32,4,78,92,3,0,0,0,0,-10056.4035970698,17658.8627328193,0,NA
3,4,0,0,25,4,63,70,3,0,0,0,0,-9737.06433051021,18146.2149320068,0,NA
5,4,1,9,28,4,120,115,10,0,160,0,0,22450.338681083,18443.7672383171,0,NA
1,7,0,0,54,3,7,20,0,0,0,0,3,-5071.62600437755,18677.6084080385,0,NA
4,1,2,2,37,4,52,50,6,39,37,2,2,-38836.6076067531,18708.6698948387,1,NA
3,3,0,0,17,5,99,40,3,21,17,0,0,-7751.69483264815,18568.2653719401,0,NA
1,7,0,0,35,4,5,0,0,1,35,0,3,8672.94506965869,18640.2266190872,0,NA
4,1,2,2,30,4,78,70,6,40,30,0,2,13570.5574710908,18540.2571922066,1,NA
4,3,1,2,30,5,78,70,6,37,71,0,1,13751.4704440566,18731.2687716773,0,NA
4,2,3,3,42,4,67,155,6,51,93,0,1,-43542.8563786009,18529.4448839733,1,NA
4,1,2,2,30,4,78,70,6,0,30,0,2,14028.7685407644,18517.6875880482,0,NA
1,3,0,0,30,5,5,0,0,1,11,0,3,14773.194989972,18534.9131820276,0,NA
4,7,2,1,46,4,84,180,8,0,346,0,2,14513.3648854457,18685.0347709591,0,NA
4,1,1,2,30,3,78,65,6,37,30,0,1,14723.1832293152,18613.5799400667,0,NA
1,4,0,0,40,5,5,0,0,3,6,0,2,-2455.58167069126,18616.3331650253,0,NA
4,4,1,2,44,4,68,110,6,52,107,0,1,-43679.2141768076,18591.9367632065,0,NA
0,0,0,0,0,0,0,0,0,0,0,0,0,13374.195073185,18555.9850505553,0,NA
1,3,0,0,30,5,5,0,0,1,11,0,3,13809.0442466304,18610.0420379275,0,NA
4,3,3,1,33,4,63,127,6,38,160,0,2,-31958.6673220141,18681.40601297,0,NA
4,3,3,2,37,4,70,133,6,42,136,0,3,-40908.984983463,18505.8312313799,0,NA
4,1,2,2,34,4,51,60,6,35,35,0,3,-40412.5608083698,18557.7092896318,0,NA
2,2,0,0,37,4,22,56,2,6,11,0,2,-40427.3444687054,18649.2432708694,0,NA
1,8,0,0,37,4,9,0,0,3,35,0,2,-40079.5973053288,18529.2513394374,0,NA
2,7,0,0,10,4,70,40,2,15,37,0,2,-55481.9292570674,17946.0042308671,0,NA
4,3,3,2,29,4,111,166,5,43,134,0,3,-41337.2051135479,18409.4473512592,0,NA
4,1,2,3,37,4,55,47,6,40,40,0,3,-39882.1369964588,18584.6838624319,1,NA
1,1,0,0,45,4,8,66,0,3,3,0,3,-39447.9583156549,18636.9870917909,0,NA
2,4,0,0,48,4,15,27,2,0,0,0,2,17546.5753781089,18477.0215536114,0,NA
3,3,0,0,45,4,32,66,4,18,12,0,3,-39455.8336608726,18511.0309447283,0,NA
4,6,2,2,44,4,59,173,6,49,280,0,0,-38516.7828737196,18601.8391167158,0,NA
4,1,2,2,37,4,52,50,6,39,37,2,2,-38756.6043144251,18553.9039722318,1,NA
1,2,0,0,41,4,7,0,0,2,10,0,3,15713.6295111933,18542.2846553819,0,NA
2,7,0,0,10,4,70,40,2,15,37,0,2,-54143.1906381302,18455.0940522728,0,NA
2,5,0,0,21,5,69,84,2,17,24,0,2,-12260.7377325715,17927.4089599801,0,NA
1,1,0,0,45,4,8,23,0,2,3,0,3,-38734.1530960622,18595.8599933917,0,NA
1,6,0,0,37,4,20,0,0,5,17,0,2,-38432.038474515,18543.6126523539,0,NA
2,5,0,0,17,5,90,60,2,21,20,3,2,-58053.6673394429,18491.1660669213,1,NA
2,3,0,0,19,5,45,45,2,16,10,3,2,-57673.7454137958,18283.3037679913,1,NA
4,1,1,9,48,4,57,36,8,53,11,0,1,-38025.0989362766,18503.3796885302,0,NA
4,3,1,3,29,4,115,110,5,44,80,0,2,-19765.4839390629,18405.3660842385,0,NA
2,5,0,0,30,4,30,30,1,19,20,0,3,-32029.9543185002,18561.2548178881,0,NA
4,3,1,7,32,4,56,127,6,0,70,0,0,22703.1534871818,18429.9793672347,0,NA
4,3,3,3,26,4,103,151,6,37,133,1,1,-31720.6300162131,18460.0908929128,0,NA
2,2,0,0,28,4,34,36,2,21,4,0,3,-32582.8291273935,18503.8087953832,0,NA
4,3,3,2,57,4,59,112,8,0,72,0,0,-1325.36207001167,18573.3204434374,0,NA
4,2,1,4,40,4,120,87,7,52,50,0,1,-33036.2457073597,18581.9203019813,0,NA
2,3,0,0,26,4,29,2,2,16,13,0,2,-32876.7299422244,18384.0103632975,0,NA
4,1,2,2,30,4,78,70,6,0,32,0,2,15561.3223629511,18469.1740951259,0,NA
4,3,1,4,43,4,71,90,8,0,112,0,2,-15440.5229849975,18555.973738593,0,NA
4,1,2,2,29,4,105,113,5,0,36,0,2,-8211.6479562287,17608.0467455396,0,NA
4,4,2,2,37,5,74,110,6,48,206,0,2,-16712.4524933637,18544.7767589744,0,NA
4,2,3,3,39,4,57,147,5,41,48,0,2,-44858.3173167546,18453.7932958296,0,NA
1,5,0,0,45,4,12,0,0,3,20,0,0,-39168.0972868619,18407.1095747389,0,NA
3,2,0,0,14,5,107,45,4,24,12,0,2,-53584.5331155392,18006.8097782312,0,NA
3,3,0,0,17,4,109,40,4,27,17,0,2,-52568.0910638645,18249.8212402947,0,NA
5,3,1,2,44,4,84,177,9,56,52,0,1,-13610.1814720714,18340.2357487651,0,NA
1,5,0,0,34,4,1,0,0,0,25,0,2,-637.106182954158,18541.6205132203,0,NA
4,4,1,4,40,4,48,140,8,39,168,0,1,-13329.4115059632,18238.203882088,0,NA
4,1,0,0,43,4,70,37,6,50,17,0,3,13128.0217662277,18454.4150193986,0,NA
2,5,0,0,13,5,90,25,2,16,18,2,3,-57446.1044214587,18340.4782947823,1,NA
4,6,2,1,42,4,75,150,7,42,290,0,2,-44429.9514760686,18464.064847488,0,NA
1,4,0,0,26,4,17,4,0,7,15,0,1,-32332.9099487014,18374.2134195482,0,NA
3,2,0,0,32,4,42,44,4,28,11,0,3,-23426.0274194913,18411.4914932046,0,NA
4,2,3,3,29,4,90,93,5,40,63,0,3,-51969.5045168744,17798.7593487259,0,NA
1,9,0,0,31,4,5,0,0,2,33,0,2,-51939.8579052518,18492.6573550459,0,NA
4,1,3,2,33,4,88,97,6,43,37,0,2,-19689.828207213,18434.2151965862,0,NA
2,3,0,0,37,4,14,0,2,6,16,0,3,-40506.6650381204,18388.4018494003,0,NA
4,2,3,1,25,4,162,78,6,36,97,0,2,-5564.57286351948,18039.7586547798,0,NA
2,4,0,0,14,5,87,25,2,15,22,0,3,-56532.4785183543,17746.81396187,0,NA
4,2,3,2,30,4,145,52,8,0,65,0,3,-5461.0299425539,18264.2936181389,0,NA
5,1,1,2,36,4,100,23,9,0,28,0,3,-4276.57707196847,17963.9959964491,0,NA
4,1,2,2,37,4,62,40,6,0,17,0,3,-3967.8818823279,18382.7800095491,0,NA
4,2,2,2,37,4,87,77,7,53,65,0,2,-46281.8587544654,18447.9361275556,0,NA
4,1,2,5,40,4,62,80,6,0,33,0,2,-5160.43583572895,18301.4382866016,0,NA
2,1,0,0,34,4,26,0,2,10,3,0,3,-40278.168995113,18411.1043422632,0,NA
4,2,2,3,28,4,152,131,7,44,80,0,2,-46315.7720673147,18449.2949004779,1,NA
1,9,0,0,45,4,5,0,0,2,57,0,1,8875.87069463887,18472.3097778559,0,NA
1,2,0,0,31,4,20,23,0,0,0,0,2,-2285.04811321897,18427.5324076042,0,NA
4,1,1,2,34,4,83,45,7,46,33,0,3,-50269.13608182,18075.9987437408,0,NA
4,1,1,2,30,5,78,70,6,37,32,0,1,15082.1490734288,18392.2949303063,0,NA
1,8,0,0,36,4,11,0,0,6,37,0,2,-2005.16734420485,18354.2117081806,0,NA
4,1,3,1,22,5,150,110,5,34,30,0,2,-1839.57416432549,18401.9815921858,0,NA
1,8,0,0,36,4,11,0,0,6,37,0,2,-1299.24380000337,18388.6900192592,0,NA
1,6,0,0,37,4,20,0,0,5,17,0,2,-38907.4975461873,18365.2897757338,0,NA
1,5,0,0,38,4,6,0,0,0,25,0,2,-776.667190078238,18318.8222816046,0,NA
4,4,3,3,37,5,74,157,7,48,153,1,2,-433.857806119719,18210.048555511,0,NA
1,5,0,0,38,4,6,0,0,0,21,0,2,-158.246441939264,18279.7895480106,0,NA
4,1,1,2,29,4,67,52,5,35,55,0,2,-19039.0762761873,18459.7010969957,0,NA
2,3,0,0,37,4,25,30,2,12,16,0,3,-29.8848386840546,18409.2108221436,0,NA
1,2,0,0,27,5,10,0,0,4,5,0,3,268.958634017094,18412.022222531,0,NA
1,1,0,0,33,4,25,10,1,0,5,0,3,-3446.64936597354,18366.6232525185,0,NA
4,4,2,2,42,3,69,103,7,47,133,0,2,-1106.96752363537,18437.3717120802,0,NA
4,2,1,1,40,4,70,60,7,50,100,0,2,-2019.92639992724,18378.9091544608,0,NA
4,1,1,2,25,4,126,115,5,0,75,0,2,-16557.3710775424,18366.3865760807,0,NA
1,1,0,0,32,4,12,18,0,0,2,0,2,-14864.7596281042,18409.3671558211,0,NA
4,1,2,3,53,4,45,60,6,40,14,0,2,-38528.1728560363,18386.05764616,0,NA
4,1,3,4,36,4,54,112,5,37,31,0,2,-47883.1216036222,18359.4617278669,0,NA
4,1,2,2,37,4,86,42,7,46,17,0,2,-19646.5656387507,18215.3056983221,0,NA
4,2,2,3,26,4,102,103,5,39,80,0,2,-19437.9383561244,18220.975618449,0,NA
3,5,0,0,35,4,55,103,3,0,0,0,0,-9946.14656035823,18094.278200659,0,NA
2,3,0,0,23,4,81,72,2,31,17,0,3,-19306.1310241004,18237.7102693003,0,NA
4,3,3,2,27,4,123,150,6,40,127,0,3,-39611.3852520398,18331.7460736642,0,NA
4,3,2,2,34,4,89,115,6,47,142,0,3,-40018.8701827273,18335.1429229053,0,NA
4,1,1,2,29,4,67,52,5,35,55,0,2,-18977.2686585794,18375.9569662465,0,NA
4,1,2,3,53,4,45,60,6,40,14,0,2,-38750.2173788383,18328.2814937821,0,NA
1,9,0,0,45,4,5,0,0,2,57,0,1,8680.35846171621,18262.314391274,0,NA
4,2,2,3,33,4,93,80,6,44,73,0,3,8882.39912648854,18349.9553807508,0,NA
4,4,3,1,33,4,93,192,6,44,215,0,3,9156.0884596266,18185.656319404,0,NA
4,1,3,4,36,4,54,112,5,37,38,0,2,-48512.8919380818,18291.5492431829,0,NA
1,2,0,0,45,3,5,0,0,1,5,0,1,8254.5862424309,18240.0018460499,0,NA
2,5,0,0,15,5,92,85,2,20,23,0,2,-31736.6476060689,18298.5473382073,0,NA
1,1,0,0,36,4,1,0,0,0,6,0,1,9817.97269016685,18255.5991739826,0,NA
1,4,0,0,32,4,17,4,0,6,14,0,3,-18704.2106538584,18170.7205609167,0,NA
4,3,1,2,63,3,42,97,8,57,168,1,1,-23671.5314624496,18305.3773299651,0,NA
4,1,1,4,23,4,118,84,5,36,40,0,3,-19048.4877951719,18194.803364302,0,NA
3,3,0,0,23,4,142,127,4,38,8,0,3,10518.113522888,18244.3417956578,0,NA
1,1,0,0,35,4,1,0,0,0,6,0,1,10678.6413405696,18221.9431391321,0,NA
1,6,0,0,31,4,14,0,0,4,29,0,3,-40849.9405124459,18336.6050578104,0,NA
4,1,1,2,33,4,110,36,8,47,34,1,3,-46849.3604231609,18305.5578609249,0,NA
1,7,0,0,26,5,5,0,0,2,34,0,2,-22645.4359409975,18279.0631171828,0,NA
2,4,0,0,28,4,44,77,2,26,15,0,2,-46383.9103381464,18313.5249070134,0,NA
5,1,1,3,45,4,65,53,9,51,40,0,3,-33142.102702476,18314.078330569,0,NA
4,4,2,1,32,5,138,138,6,49,184,1,2,-22232.1543697316,18258.1205392685,0,NA
4,2,2,3,28,4,152,131,6,44,80,0,2,-46211.0973185099,18213.3019678518,1,NA
4,2,2,2,37,4,87,77,7,53,65,0,2,-45989.809334316,18321.8689367035,0,NA
4,2,1,2,40,4,57,62,8,0,48,0,3,-3169.42451901402,18233.3523722533,0,NA
5,3,1,4,23,4,115,135,11,0,147,0,0,17077.0121535658,18088.0868675448,0,NA
4,2,1,2,27,4,87,132,7,39,100,0,2,-50590.0028516671,18182.8233721051,0,NA
1,2,0,0,10,4,45,0,0,7,9,0,2,-52832.2710803365,17658.2695570113,0,NA
2,3,0,0,33,4,27,33,2,13,16,0,2,-44871.2396123074,18286.4901338639,0,NA
3,6,0,0,18,4,112,115,4,26,30,0,2,-55847.7815386346,17916.9103457332,0,NA
4,4,2,1,41,4,58,118,7,48,166,0,3,8559.40052791592,18003.0917581655,0,NA
5,4,1,1,28,4,133,163,11,0,103,0,0,17479.5087558085,18198.0358539093,0,NA
4,2,2,2,40,4,56,120,5,43,54,0,2,-44404.9717251113,18239.0389225697,1,NA
5,2,1,3,43,4,92,88,9,0,31,0,2,18001.9497869189,17942.0612806883,0,NA
5,3,1,3,27,4,107,104,9,0,90,0,2,15821.184754161,18151.5865040375,0,NA
4,2,2,3,28,4,152,131,6,44,80,0,2,-45449.0771644061,18192.7816608027,1,NA
4,3,1,6,48,4,135,92,8,61,63,0,1,-43647.5507091935,18282.5722237024,0,NA
1,3,0,0,30,5,5,0,0,1,11,0,3,14562.8417284765,18268.772539543,0,NA
1,3,0,0,31,4,14,14,0,9,10,0,3,-49516.9179190312,17978.6634060089,0,NA
4,3,0,0,33,4,87,126,8,0,148,0,3,-5859.35138917743,18106.4941326939,0,NA
0,0,0,0,26,4,0,0,0,0,0,0,0,15390.9364708673,18160.2345564924,0,NA
4,1,1,1,33,4,77,42,7,0,38,0,3,-2241.40445350762,17822.1638309676,0,NA
4,2,2,3,28,4,152,131,6,44,80,0,2,-44865.9496542749,18164.602066732,1,NA
1,9,0,0,36,4,18,0,0,4,41,0,1,-47863.0793787527,18246.9949454609,0,NA
1,5,0,0,29,4,12,27,0,4,14,0,3,-41637.6298959143,18064.0158013441,0,NA
1,7,0,0,29,4,12,0,0,4,25,0,3,-41507.3070245094,17997.3978813747,0,NA
4,3,3,2,29,4,111,166,5,43,134,0,3,-41356.4890527036,17886.2672163397,0,NA
3,3,0,0,20,5,150,100,4,31,17,0,3,9339.08771554858,17985.8852763195,0,NA
4,3,3,2,28,4,114,202,6,44,168,0,2,-47905.7040483812,18077.0379455388,0,NA
4,2,2,4,40,4,56,155,5,0,45,0,0,-1114.1337792594,18177.3629467404,0,NA
